Record Number,pH (pouvoir hydrogene)
1663,7.845689461
1664,7.553910838
1665,6.866215126
1666,6.82215054
1667,7.624381623
1668,8.344106463
1669,7.841912127
1670,8.08833549
1671,8.037332066
1672,7.678940203
1673,8.312303896
1674,6.574387192
1675,7.221975253
1676,7.954235162
1677,7.961025084
1678,7.21535243
1679,8.431280457
1680,8.227144068
1681,8.358887949
1682,8.082533638
1683,7.486552853
1684,7.144066348
1685,8.294961812
1686,8.210371135
1687,7.09588491
1688,6.893352183
1689,7.065499443
1690,7.143050406
1691,7.632084231
1692,6.766274259
1693,8.226810827
1694,7.22950503
1695,7.548612966
1696,8.253156859
1697,7.300371099
1698,6.88297158
1699,6.603238218
1700,7.799663499
1701,7.050411723
1702,6.815343927
1703,6.915088234
1704,6.708826703
1705,8.270931375
1706,8.485777784
1707,6.712836625
1708,7.119895041
1709,8.051221837
1710,7.458498592
1711,6.932497407
1712,7.688695854
1713,8.303121878
1714,7.925043764
1715,7.783372658
1716,8.150726278
1717,7.436273529
1718,7.293651351
1719,7.908683521
1720,7.45553114
1721,7.401180637
1722,6.57742961
1723,6.621301418
1724,8.343111063
1725,6.545040664
1726,7.831059465
1727,8.066855984
1728,8.267763414
1729,7.225136022
1730,8.077131009
1731,8.161438125
1732,7.521212027
1733,7.197482746
1734,7.3176723
1735,8.086400265
1736,7.393167669
1737,6.728359951
1738,8.362087724
1739,6.920573613
1740,8.262086428
1741,8.424764545
1742,8.435935344
1743,7.158519043
1744,8.308112933
1745,7.555868108
1746,6.991698264
1747,7.097785723
1748,7.897896565
1749,6.953186127
1750,7.780526734
1751,7.909582028
1752,6.81339231
1753,6.86786892
1754,6.923100765
1755,8.190370712
1756,7.274856967
1757,7.561414972
1758,6.839198461
1759,8.453995068
1760,8.482308519
1761,8.448515725
1762,6.582369916
1763,7.290799268
1764,8.479710189
1765,6.633554574
1766,7.371248676
1767,7.043157716
1768,7.032570385
1769,6.564342991
1770,6.649954099
1771,7.36861182
1772,6.885649419
1773,7.099570908
1774,8.108407795
1775,7.747552151
1776,6.900385073
1777,8.097287737
1778,8.227719964
1779,6.996952082
1780,7.720832191
1781,7.049317289
1782,7.095991297
1783,7.102018375
1784,6.930017697
1785,8.317043558
1786,7.813387795
1787,8.166588856
1788,8.488945122
1789,7.440443032
1790,8.256274013
1791,7.84082604
1792,6.552309447
1793,8.462109577
1794,7.385191576
1795,7.300194973
1796,7.058708565
1797,6.636539566
1798,7.016618096
1799,7.484616185
1800,8.187262198
1801,8.278751917
1802,7.67710951
1803,8.051982826
1804,6.766565359
1805,7.056863085
1806,8.466937956
1807,7.35325808
1808,7.705113606
1809,8.261360343
1810,7.703653936
1811,7.894786642
1812,8.078371822
1813,7.976132477
1814,8.166443322
1815,8.492860558
1816,8.415472041
1817,7.100420764
1818,7.013162196
1819,7.096827238
1820,8.155860628
1821,8.457335627
1822,6.563091158
1823,7.32765241
1824,7.755374501
1825,8.35926501
1826,6.817935435
1827,8.41474101
1828,7.835707697
1829,7.048253355
1830,7.700517429
1831,7.092691292
1832,7.621124041
1833,6.533637522
1834,6.795818019
1835,6.890279227
1836,7.179628472
1837,6.62069023
1838,8.461007131
1839,7.453498625
1840,7.968269761
1841,6.881128252
1842,6.509971294
1843,7.591737952
1844,7.41304364
1845,8.201856821
1846,7.864438937
1847,6.539292282
1848,7.468872503
1849,7.644114535
1850,6.587055399
1851,7.268229022
1852,7.797408735
1853,8.176669
1854,7.63924007
1855,8.278001772
1856,8.260192403
1857,7.466167182
1858,8.122434818
1859,6.813354223
1860,7.413799185
1861,7.838311048
1862,7.631069955
1863,6.809582493
1864,7.25696945
1865,8.381892277
1866,6.568906185
1867,7.247560165
1868,6.536667573
1869,7.023496958
1870,8.480943584
1871,8.168810545
1872,7.396329146
1873,7.663541065
1874,6.781705862
1875,7.492613024
1876,8.221337435
1877,8.452031522
1878,7.923602798
1879,8.062951015
1880,6.592325484
1881,7.872789138
1882,6.786939897
1883,6.652462459
1884,7.349587707
1885,6.5776701
1886,7.650094944
1887,7.137052446
1888,7.095901292
1889,8.283966265
1890,6.762027491
1891,8.315347165
1892,6.644058403
1893,7.744146395
1894,7.057837642
1895,8.174585852
1896,6.960376963
1897,8.385421401
1898,6.584983448
1899,6.920510442
1900,6.839529879
1901,6.83260351
1902,7.916587745
1903,6.551137136
1904,7.942557878
1905,8.439918231
1906,6.849591921
1907,8.144506284
1908,8.442418475
1909,8.452523649
1910,8.441169973
1911,7.090144874
1912,7.19473614
1913,8.468154082
1914,7.642007364
1915,7.239893859
1916,8.017010243
1917,8.372021631
1918,7.970097374
1919,7.737404222
1920,7.310915677
1921,6.964615042
1922,7.252430935
1923,7.299199871
1924,8.049355802
1925,6.939024378
1926,7.836363958
1927,8.298614651
1928,8.013935016
1929,8.193547982
1930,8.190691727
1931,7.361011959
1932,6.658702274
1933,7.513319276
1934,7.425915095
1935,6.545853465
1936,6.676745352
1937,6.730717008
1938,7.26001781
1939,7.827848087
1940,7.458441795
1941,7.642130813
1942,6.767383006
1943,7.172411124
1944,7.939583651
1945,6.822885082
1946,8.102788745
1947,7.554922056
1948,7.209429544
1949,6.870308567
1950,7.315554034
1951,7.154175789
1952,7.531145901
1953,7.13833121
1954,8.225774108
1955,7.285763945
1956,7.622428868
1957,6.779091609
1958,8.049729455
1959,6.54839827
1960,8.419563615
1961,7.162821584
1962,7.408861792
1963,8.487851436
1964,7.527168412
1965,7.998163383
1966,7.175777056
1967,7.376597517
1968,6.871459718
1969,8.009091623
1970,6.558383703
1971,8.441039311
1972,6.628504902
1973,7.142752444
1974,7.130355431
1975,6.774125929
1976,7.599560812
1977,6.752222965
1978,7.241393612
1979,8.414898031
1980,7.91718214
1981,7.029243784
1982,8.436150684
1983,7.435109344
1984,8.374292253
1985,8.246003852
1986,6.692392242
1987,7.03804116
1988,7.086029852
1989,7.283509394
1990,7.156369667
1991,8.192886219
1992,6.806058954
1993,6.983702841
1994,7.414620958
1995,7.693517916
1996,6.663570822
1997,6.79544748
1998,6.865697901
1999,8.335582688
2000,8.295082034
2001,6.79771701
2002,6.525568931
2003,7.475925559
2004,7.977219969
2005,6.722358366
2006,7.67594729
2007,7.71100722
2008,7.259460991
2009,6.94017135
2010,8.444361889
2011,6.621141824
2012,7.254036915
2013,6.909130732
2014,7.301012446
2015,7.201907812
2016,7.434833027
2017,7.703190296
2018,6.791791223
2019,7.319652356
2020,6.833109025
2021,6.777015668
2022,6.624216822
2023,7.913712565
2024,8.230658903
2025,7.995936352
2026,8.457413704
2027,6.629740927
2028,7.753132979
2029,7.372719892
2030,7.20086831
2031,6.974336382
2032,8.305317719
2033,7.300343589
2034,7.476899676
2035,6.719017502
2036,8.401835857
2037,6.792440863
2038,6.900006566
2039,7.022874806
2040,6.936894789
2041,7.086752322
2042,6.541924363
2043,6.587796053
2044,8.093527061
2045,6.65058428
2046,7.687143103
2047,8.224792509
2048,6.808383545
2049,7.119473746
2050,7.608332462
2051,6.828611335
2052,7.128245375
2053,7.025480895
2054,8.247277385
2055,7.050497504
2056,7.113749831
2057,7.562823787
2058,6.961934651
2059,7.119538386
2060,7.933194057
2061,6.704057133
2062,7.948492481
2063,8.445388996
2064,7.56032586
2065,7.169638047
2066,7.40992439
2067,6.867677367
2068,6.956220462
2069,7.155677845
2070,7.157010779
2071,8.175558451
2072,6.590351073
2073,7.040388081
2074,8.460769714
2075,6.590907069
2076,7.686637155
2077,8.32162209
2078,7.594536569
2079,6.531532043
2080,8.4814033
2081,6.501395574
2082,8.128449437
2083,7.582485264
2084,7.192566618
2085,6.763047059
2086,7.516654386
2087,6.858476553
2088,7.373771061
2089,8.127950479
2090,6.617112714
2091,8.480955891
2092,6.557405568
2093,7.392600376
2094,6.678846801
2095,7.291479557
2096,8.279238627
2097,7.774116915
2098,7.691875908
2099,8.470972724
2100,6.985795281
2101,7.932296009
2102,7.643090171
2103,7.946955343
2104,7.804440473
2105,8.476841418
2106,7.780671031
2107,7.336050553
2108,7.536497655
2109,7.780350435
2110,7.825835005
2111,7.432215351
2112,7.768555414
2113,6.867444475
2114,8.438311576
2115,7.518501392
2116,7.850677392
2117,7.63993292
2118,7.696897674
2119,7.140585137
2120,8.089028322
2121,8.461668238
2122,8.393190294
2123,7.147565647
2124,7.033851536
2125,8.361724736
2126,8.385377749
2127,6.808334919
2128,7.831404165
2129,7.209814684
2130,8.294551642
2131,6.585368932
2132,6.575297813
2133,7.598888365
2134,6.534392481
2135,6.965656745
2136,6.859759549
2137,8.258027496
2138,7.749563315
2139,7.785966908
2140,6.837104622
2141,7.761987097
2142,8.191358509
2143,7.176135757
2144,8.067913173
2145,8.003083132
2146,7.397702275
2147,7.793032614
2148,7.760310303
2149,6.896090972
2150,6.70320603
2151,8.201889983
2152,7.81587191
2153,6.525371416
2154,7.19356495
2155,7.523592744
2156,6.819370381
2157,7.361983984
2158,8.225242556
2159,7.439474732
2160,7.253773169
2161,7.781394219
2162,7.39372651
2163,6.752915995
2164,7.671320737
2165,7.628750614
2166,7.411231834
2167,7.539186513
2168,7.772985752
2169,8.301419676
2170,8.282105039
2171,7.172109516
2172,7.136351978
2173,6.524127145
2174,8.058449513
2175,7.440429663
2176,6.677770616
2177,6.560027317
2178,8.050997567
2179,6.771453163
2180,8.063291453
2181,7.836458147
2182,7.523086852
2183,8.199468378
2184,7.552215282
2185,8.019329783
2186,7.279714527
2187,7.891914825
2188,8.09934628
2189,6.978211228
2190,8.304605497
2191,7.108669754
2192,7.108222929
2193,8.465547586
2194,7.932277219
2195,6.772014378
2196,7.96422923
2197,7.056931643
2198,8.180600343
2199,7.972615377
2200,6.757541961
2201,8.290845598
2202,6.989568225
2203,8.389772283
2204,7.972614021
2205,6.669070768
2206,6.642385429
2207,7.738992995
2208,7.950924451
2209,7.077262778
2210,7.894890089
2211,6.770915929
2212,6.637868171
2213,8.426718157
2214,6.995470914
2215,7.436916501
2216,7.461911445
2217,8.073855933
2218,7.237184588
2219,7.377539302
2220,6.50812364
2221,7.01894249
2222,7.721339224
2223,6.816832354
2224,7.113042441
2225,7.831647477
2226,7.3215894
2227,7.641418925
2228,8.004642911
2229,7.12523177
2230,8.376736197
2231,7.439819812
2232,7.761888586
2233,6.911878281
2234,6.988032457
2235,8.206684579
2236,7.693685099
2237,7.941921528
2238,6.674276073
2239,6.975006922
2240,7.883468723
2241,8.33867613
2242,6.550660352
2243,8.011349542
2244,7.186664003
2245,8.484881934
2246,8.261793383
2247,8.44661306
2248,7.287279914
2249,8.448087387
2250,7.155396598
2251,8.17576782
2252,7.323311159
2253,8.38165626
2254,7.944211793
2255,8.271342993
2256,6.688691032
2257,6.80203176
2258,6.993359512
2259,8.476359331
2260,6.845797519
2261,8.287284985
2262,7.516516776
2263,6.782967389
2264,6.778648405
2265,7.285417316
2266,8.481725713
2267,7.824522508
2268,7.225980819
2269,8.355094507
2270,8.430361161
2271,8.322990749
2272,7.49652655
2273,8.333283477
2274,8.077381862
2275,6.868289585
2276,8.169181683
2277,7.192351599
2278,6.698069878
2279,7.102927625
2280,7.253267402
2281,8.497968232
2282,8.295438032
2283,7.410264395
2284,6.649167476
2285,8.3345553
2286,8.280328179
2287,7.523013092
2288,8.074835705
2289,6.512563206
2290,8.496507511
2291,8.036585469
2292,8.091593067
2293,7.002741378
2294,8.34283087
2295,7.936091742
2296,8.208169653
2297,6.590975197
2298,8.135897983
2299,7.370992796
2300,7.953666958
2301,6.601614168
2302,7.028711162
2303,7.058395509
2304,8.158057452
2305,6.517121376
2306,6.999702261
2307,6.582802953
2308,7.45057355
2309,7.920946555
2310,6.572250432
2311,7.076215447
2312,7.091449392
2313,7.078797814
2314,7.794646807
2315,7.330453265
2316,8.256191719
2317,8.320877056
2318,8.259995239
2319,6.636882708
2320,8.081701695
2321,7.515523384
2322,8.258124506
2323,6.5428188
2324,7.515126863
2325,7.683145406
2326,7.825027599
2327,6.930847467
2328,8.497430603
2329,7.235804033
2330,7.467854307
2331,6.933362853
2332,6.71367231
2333,6.707230702
2334,7.311750642
2335,7.389107919
2336,6.895027551
2337,7.293158294
2338,7.558062839
2339,8.272076609
2340,8.09405618
2341,8.04577842
2342,7.891714432
2343,7.806654719
2344,7.182419501
2345,8.317461297
2346,6.795896358
2347,7.21363592
2348,6.606206749
2349,7.729488314
2350,8.033254534
2351,8.333558789
2352,7.305510545
2353,7.77139151
2354,6.505858442
2355,7.553978494
2356,6.811829172
2357,8.437894726
2358,6.935289782
2359,8.134805332
2360,6.712489263
2361,6.925765596
2362,7.723870919
2363,7.088417042
2364,7.895261281
2365,8.285567241
2366,8.329192534
2367,7.122666229
2368,6.651233433
2369,7.633513725
2370,8.346997422
2371,7.337649525
2372,8.14337667
2373,8.248869215
2374,7.589910039
2375,7.341387057
2376,7.389524002
2377,6.887982316
2378,7.330121433
2379,8.353384333
2380,7.592873637
2381,6.654409951
2382,6.6251062
2383,7.394767452
2384,7.809701764
2385,6.839445863
2386,7.975260622
2387,6.845614353
2388,7.990531699
2389,7.72056848
2390,7.967073394
2391,8.179299793
2392,6.835052701
2393,6.802450151
2394,8.164152781
2395,6.898698309
2396,7.430684309
2397,8.438231323
2398,7.3329253
2399,7.294259336
2400,6.995049093
2401,7.634667708
2402,7.102625403
2403,7.244631051
2404,7.859290783
2405,7.772178713
2406,7.914691968
2407,7.595285338
2408,7.230555988
2409,7.77824807
2410,7.590431356
2411,6.918325443
2412,8.24343036
2413,7.351783881
2414,7.039364218
2415,7.584673077
2416,7.006819168
2417,7.482855279
2418,7.551938171
2419,8.098032013
2420,8.143931579
2421,7.351131946
2422,6.584708863
2423,6.648196151
2424,6.859881168
2425,6.64687356
2426,8.100078297
2427,6.520671568
2428,7.741393133
2429,7.273881507
2430,6.636780021
2431,6.770073606
2432,7.824374922
2433,7.215292723
2434,7.535263116
2435,8.328466196
2436,8.148944509
2437,7.442029318
2438,6.868417217
2439,7.96640252
2440,7.794925543
2441,6.79679407
2442,8.460035238
2443,7.570089147
2444,6.815520117
2445,7.492607797
2446,7.204412123
2447,8.486928738
2448,8.032009473
2449,6.576696105
2450,6.569849366
2451,7.519540165
2452,8.266133224
2453,8.377435874
2454,8.338726572
2455,8.288983726
2456,8.008205175
2457,7.507325623
2458,7.707396364
2459,7.435240558
2460,8.319237778
2461,6.900936997
2462,8.070758239
2463,7.409243027
2464,6.682461525
2465,7.749204439
2466,7.830967425
2467,7.048969933
2468,8.335847709
2469,7.47755586
2470,7.117438093
2471,7.673671533
2472,8.102580719
2473,6.51520587
2474,7.602153142
2475,8.077760642
2476,7.106050038
2477,8.153595772
2478,7.063761228
2479,8.084668714
2480,7.252665776
2481,7.151848606
2482,6.539429873
2483,7.293709828
2484,7.441052949
2485,8.275517073
2486,7.91951889
2487,8.173809941
2488,7.289768372
2489,6.714760363
2490,6.89992849
2491,7.984584287
2492,7.057540042
2493,7.778675628
2494,7.908264987
2495,6.658477683
2496,8.090946132
2497,8.061983389
2498,8.209685842
2499,8.324477939
2500,7.7093408
2501,7.650476187
2502,7.922037932
2503,7.743782738
2504,8.010601159
2505,8.24923815
2506,8.233596434
2507,7.738853361
2508,8.138233148
2509,7.647775685
2510,6.797247909
2511,7.452799396
2512,7.466414038
2513,8.267246748
2514,6.983117913
2515,8.114580117
2516,6.530397422
2517,8.442418214
2518,7.114462329
2519,6.919643951
2520,6.964476582
2521,7.819267634
2522,8.051354447
2523,7.202992033
2524,7.339746098
2525,6.645114935
2526,6.667572761
2527,6.873245749
2528,7.268167659
2529,7.570053857
2530,6.91772402
2531,7.83557652
2532,6.678389283
2533,7.108666154
2534,6.679914947
2535,8.398392147
2536,6.952882338
2537,6.892420425
2538,6.590507655
2539,7.533290602
2540,7.810268023
2541,7.551037351
2542,8.061646796
2543,7.200363675
2544,7.798773563
2545,7.021027306
2546,6.730670391
2547,6.556843464
2548,7.726969904
2549,7.745794433
2550,6.744089967
2551,6.723252277
2552,6.918356209
2553,6.851000322
2554,7.378437809
2555,7.483489206
